,avg_credit_limit,total_credit_cards,total_visits_bank,total_visits_online,total_calls_made,cluster_label,recency,frequency,r_rank_norm,f_rank_norm,m_rank_norm,rfm_score,rfm_segment
450,51000.0,7,3,2.0,0,1,10,5.0,100.0,14.637904468412943,79.44444444444444,3.2190973292244482,Average Credit Customers
451,36000.0,4,4,2.0,2,1,10,8.0,100.0,47.996918335901384,67.93650793650794,3.3581473328930955,Average Credit Customers
452,50000.0,5,4,2.0,3,1,10,9.0,100.0,59.32203389830508,78.4920634920635,3.8175322841000807,Average Credit Customers
453,74000.0,4,4,0.0,3,1,10,7.0,100.0,36.132511556240374,94.2063492063492,3.9407361141683177,Average Credit Customers
454,25000.0,4,3,0.0,2,1,10,5.0,100.0,14.637904468412943,60.63492063492063,2.6830259006530195, Low Credit Customers
456,41000.0,6,5,2.0,3,1,10,10.0,100.0,70.18489984591679,73.09523809523809,3.8158028835571205,Average Credit Customers
457,57000.0,5,2,0.0,4,1,10,6.0,100.0,24.499229583975346,82.6984126984127,3.4498939760804164,Average Credit Customers
458,67000.0,7,2,1.0,3,1,10,6.0,100.0,24.499229583975346,88.4126984126984,3.612751118937559,Average Credit Customers
459,74000.0,7,4,2.0,4,1,10,10.0,100.0,70.18489984591679,94.2063492063492,4.417469550223788,High Credit Customers
460,26000.0,6,4,2.0,3,1,10,9.0,100.0,59.32203389830508,61.111111111111114,3.322175141242938,Average Credit Customers
461,38000.0,4,4,2.0,3,1,10,9.0,100.0,59.32203389830508,70.3968253968254,3.5868179983857953,Average Credit Customers
462,75000.0,4,4,0.0,1,1,10,5.0,100.0,14.637904468412943,94.84126984126983,3.657906853033971,Average Credit Customers
463,38000.0,4,5,1.0,4,1,10,10.0,100.0,70.18489984591679,70.3968253968254,3.738898121652359,Average Credit Customers
464,52000.0,4,2,1.0,2,1,10,5.0,100.0,14.637904468412943,80.15873015873017,3.239454472081591,Average Credit Customers
465,48000.0,5,5,0.0,2,1,10,7.0,100.0,36.132511556240374,76.74603174603175,3.44311706654927,Average Credit Customers
466,70000.0,6,2,0.0,3,1,10,5.0,100.0,14.637904468412943,91.19047619047619,3.553859233986353,Average Credit Customers
467,36000.0,4,4,2.0,1,1,10,7.0,100.0,36.132511556240374,67.93650793650794,3.1920456379778415,Average Credit Customers
468,36000.0,5,5,0.0,4,1,10,9.0,100.0,59.32203389830508,67.93650793650794,3.5166989507667474,Average Credit Customers
469,66000.0,6,2,1.0,1,1,10,4.0,100.0,7.395993836671804,87.85714285714286,3.357472485141977,Average Credit Customers
470,37000.0,5,5,1.0,4,1,10,10.0,100.0,70.18489984591679,69.28571428571428,3.707231454985692,Average Credit Customers
471,48000.0,6,3,2.0,2,1,10,7.0,100.0,36.132511556240374,76.74603174603175,3.44311706654927,Average Credit Customers
472,35000.0,6,3,1.0,4,1,10,8.0,100.0,47.996918335901384,66.9047619047619,3.328742570988334,Average Credit Customers
473,26000.0,6,3,1.0,2,1,10,6.0,100.0,24.499229583975346,61.111111111111114,2.8346558808423215, Low Credit Customers
474,38000.0,4,3,1.0,4,1,10,8.0,100.0,47.996918335901384,70.3968253968254,3.4282663805121434,Average Credit Customers
475,45000.0,5,5,2.0,2,1,10,9.0,100.0,59.32203389830508,74.76190476190476,3.7112227602905565,Average Credit Customers
476,70000.0,6,5,0.0,4,1,10,9.0,100.0,59.32203389830508,91.19047619047619,4.179437046004842,High Credit Customers
477,51000.0,7,5,2.0,4,1,10,11.0,100.0,79.66101694915254,79.44444444444444,4.129420903954802,High Credit Customers
478,34000.0,6,3,2.0,1,1,10,6.0,100.0,24.499229583975346,66.26984126984127,2.9816796903661307, Low Credit Customers
479,47000.0,7,3,2.0,2,1,10,7.0,100.0,36.132511556240374,75.87301587301587,3.4182361141683177,Average Credit Customers
480,47000.0,6,2,0.0,0,1,10,2.0,100.0,1.0015408320493067,75.87301587301587,2.9264025240296427, Low Credit Customers
481,30000.0,7,3,1.0,0,1,10,4.0,100.0,7.395993836671804,63.57142857142857,2.665329627999119, Low Credit Customers
482,74000.0,4,2,0.0,4,1,10,6.0,100.0,24.499229583975346,94.2063492063492,3.777870166556607,Average Credit Customers
483,30000.0,5,4,1.0,1,1,10,6.0,100.0,24.499229583975346,63.57142857142857,2.904774928461369, Low Credit Customers
484,28000.0,5,4,1.0,1,1,10,6.0,100.0,24.499229583975346,62.06349206349206,2.8617987379851786, Low Credit Customers
485,58000.0,7,3,2.0,1,1,10,6.0,100.0,24.499229583975346,83.17460317460318,3.463465404651845,Average Credit Customers
486,64000.0,4,2,2.0,2,1,10,6.0,100.0,24.499229583975346,86.42857142857143,3.556203499889941,Average Credit Customers
487,39000.0,7,5,2.0,1,1,10,8.0,100.0,47.996918335901384,71.58730158730158,3.462194951940714,Average Credit Customers
488,44000.0,6,4,0.0,2,1,10,6.0,100.0,24.499229583975346,74.28571428571429,3.2101320713185117,Average Credit Customers
489,50000.0,7,5,2.0,1,1,10,8.0,100.0,47.996918335901384,78.4920634920635,3.658980666226429,Average Credit Customers
490,65000.0,4,2,0.0,0,1,10,2.0,100.0,1.0015408320493067,87.14285714285714,3.2475930002201183,Average Credit Customers
491,63000.0,4,5,0.0,0,1,10,5.0,100.0,14.637904468412943,85.95238095238096,3.404573519700639,Average Credit Customers
492,50000.0,6,4,2.0,0,1,10,6.0,100.0,24.499229583975346,78.4920634920635,3.3300130236994643,Average Credit Customers
493,35000.0,6,2,1.0,4,1,10,7.0,100.0,36.132511556240374,66.9047619047619,3.1626408760730795,Average Credit Customers
494,29000.0,4,3,0.0,1,1,10,4.0,100.0,7.395993836671804,62.698412698412696,2.640448675618167, Low Credit Customers
495,56000.0,7,3,0.0,3,1,10,6.0,100.0,24.499229583975346,81.9047619047619,3.427274928461369,Average Credit Customers
496,49000.0,5,3,2.0,3,1,10,8.0,100.0,47.996918335901384,77.53968253968254,3.6318378090835726,Average Credit Customers
498,31000.0,4,4,1.0,0,1,10,5.0,100.0,14.637904468412943,64.44444444444444,2.791597329224448, Low Credit Customers
499,68000.0,6,4,2.0,2,1,10,8.0,100.0,47.996918335901384,89.20634920634922,3.964337809083572,Average Credit Customers
500,41000.0,5,4,0.0,4,1,10,8.0,100.0,47.996918335901384,73.09523809523809,3.5051711424169043,Average Credit Customers
501,38000.0,6,3,1.0,0,1,10,4.0,100.0,7.395993836671804,70.3968253968254,2.859853437522929, Low Credit Customers
502,54000.0,6,2,2.0,4,1,10,8.0,100.0,47.996918335901384,80.87301587301587,3.7268378090835714,Average Credit Customers
503,70000.0,6,3,0.0,0,1,10,3.0,100.0,3.1587057010785826,91.19047619047619,3.393150451243671,Average Credit Customers
504,34000.0,6,5,1.0,0,1,10,6.0,100.0,24.499229583975346,66.26984126984127,2.9816796903661307, Low Credit Customers
505,68000.0,5,2,0.0,2,1,10,4.0,100.0,7.395993836671804,89.20634920634922,3.3959248660943575,Average Credit Customers
506,26000.0,6,5,2.0,3,1,10,10.0,100.0,70.18489984591679,61.111111111111114,3.4742552645095017,Average Credit Customers
507,42000.0,6,3,2.0,0,1,10,5.0,100.0,14.637904468412943,73.73015873015873,3.056240186367305,Average Credit Customers
508,59000.0,7,2,0.0,3,1,10,5.0,100.0,14.637904468412943,83.73015873015873,3.3412401863673056,Average Credit Customers
509,30000.0,4,4,2.0,1,1,10,7.0,100.0,36.132511556240374,63.57142857142857,3.06764087607308,Average Credit Customers
510,33000.0,6,2,2.0,2,1,10,6.0,100.0,24.499229583975346,65.47619047619048,2.959060642747083, Low Credit Customers
511,49000.0,6,2,0.0,2,1,10,4.0,100.0,7.395993836671804,77.53968253968254,3.063424866094358,Average Credit Customers
512,62000.0,6,2,1.0,3,1,10,6.0,100.0,24.499229583975346,85.55555555555556,3.531322547508988,Average Credit Customers
513,40000.0,5,3,1.0,4,1,10,8.0,100.0,47.996918335901384,72.38095238095238,3.484813999559762,Average Credit Customers
514,30000.0,5,2,2.0,3,1,10,7.0,100.0,36.132511556240374,63.57142857142857,3.06764087607308,Average Credit Customers
515,37000.0,4,4,2.0,2,1,10,8.0,100.0,47.996918335901384,69.28571428571428,3.396599713845476,Average Credit Customers
516,32000.0,7,4,0.0,3,1,10,7.0,100.0,36.132511556240374,65.0,3.1083551617873653,Average Credit Customers
517,62000.0,4,2,2.0,3,1,10,7.0,100.0,36.132511556240374,85.55555555555556,3.6941884951206987,Average Credit Customers
518,36000.0,7,4,0.0,2,1,10,6.0,100.0,24.499229583975346,67.93650793650794,3.029179690366131,Average Credit Customers
519,57000.0,7,2,0.0,0,1,10,2.0,100.0,1.0015408320493067,82.6984126984127,3.1209263335534523,Average Credit Customers
520,39000.0,6,4,0.0,4,1,10,8.0,100.0,47.996918335901384,71.58730158730158,3.462194951940714,Average Credit Customers
521,70000.0,4,3,2.0,2,1,10,7.0,100.0,36.132511556240374,91.19047619047619,3.8547837332159363,Average Credit Customers
522,36000.0,7,5,0.0,0,1,10,5.0,100.0,14.637904468412943,67.93650793650794,2.8911211387482574, Low Credit Customers
523,69000.0,6,3,0.0,2,1,10,5.0,100.0,14.637904468412943,90.07936507936508,3.522192567319686,Average Credit Customers
524,59000.0,7,3,2.0,4,1,10,9.0,100.0,59.32203389830508,83.73015873015873,3.9668179983857947,Average Credit Customers
525,71000.0,5,4,1.0,0,1,10,5.0,100.0,14.637904468412943,92.3015873015873,3.5855259006530193,Average Credit Customers
526,29000.0,4,2,2.0,3,1,10,7.0,100.0,36.132511556240374,62.698412698412696,3.0427599236921274,Average Credit Customers
527,37000.0,5,2,1.0,3,1,10,6.0,100.0,24.499229583975346,69.28571428571428,3.0676320713185117,Average Credit Customers
528,34000.0,4,3,0.0,1,1,10,4.0,100.0,7.395993836671804,66.26984126984127,2.7422343899038815, Low Credit Customers
529,34000.0,6,3,2.0,4,1,10,9.0,100.0,59.32203389830508,66.26984126984127,3.4691989507667476,Average Credit Customers
530,38000.0,4,3,0.0,0,1,10,3.0,100.0,3.1587057010785826,70.3968253968254,2.8005314036246243, Low Credit Customers
531,32000.0,4,3,2.0,2,1,10,7.0,100.0,36.132511556240374,65.0,3.1083551617873653,Average Credit Customers
532,48000.0,4,3,2.0,2,1,10,7.0,100.0,36.132511556240374,76.74603174603175,3.44311706654927,Average Credit Customers
533,36000.0,6,3,0.0,3,1,10,6.0,100.0,24.499229583975346,67.93650793650794,3.029179690366131,Average Credit Customers
534,56000.0,6,4,0.0,3,1,10,7.0,100.0,36.132511556240374,81.9047619047619,3.590140876073079,Average Credit Customers
535,28000.0,4,5,1.0,3,1,10,9.0,100.0,59.32203389830508,62.06349206349206,3.349317998385795,Average Credit Customers
536,48000.0,4,4,1.0,0,1,10,5.0,100.0,14.637904468412943,76.74603174603175,3.142192567319686,Average Credit Customers
537,68000.0,7,3,1.0,4,1,10,8.0,100.0,47.996918335901384,89.20634920634922,3.964337809083572,Average Credit Customers
538,74000.0,7,4,1.0,3,1,10,8.0,100.0,47.996918335901384,94.2063492063492,4.106837809083571,High Credit Customers
539,70000.0,4,4,1.0,0,1,10,5.0,100.0,14.637904468412943,91.19047619047619,3.553859233986353,Average Credit Customers
540,45000.0,7,2,0.0,3,1,10,5.0,100.0,14.637904468412943,74.76190476190476,3.085644948272067,Average Credit Customers
541,60000.0,7,5,2.0,2,1,10,9.0,100.0,59.32203389830508,84.44444444444444,3.987175141242938,Average Credit Customers
542,47000.0,5,5,1.0,2,1,10,8.0,100.0,47.996918335901384,75.87301587301587,3.5843378090835714,Average Credit Customers
543,60000.0,5,2,1.0,0,1,10,3.0,100.0,3.1587057010785826,84.44444444444444,3.200888546481767,Average Credit Customers
544,54000.0,6,3,1.0,2,1,10,6.0,100.0,24.499229583975346,80.87301587301587,3.3978701665566073,Average Credit Customers
545,28000.0,7,5,0.0,4,1,10,9.0,100.0,59.32203389830508,62.06349206349206,3.349317998385795,Average Credit Customers
546,68000.0,7,2,1.0,4,1,10,7.0,100.0,36.132511556240374,89.20634920634922,3.798236114168318,Average Credit Customers
547,26000.0,4,5,2.0,4,1,10,11.0,100.0,79.66101694915254,61.111111111111114,3.6069209039548022,Average Credit Customers
548,56000.0,4,3,0.0,4,1,10,7.0,100.0,36.132511556240374,81.9047619047619,3.590140876073079,Average Credit Customers
549,39000.0,7,5,2.0,3,1,10,10.0,100.0,70.18489984591679,71.58730158730158,3.7728266930809298,Average Credit Customers
550,59000.0,7,5,2.0,3,1,10,10.0,100.0,70.18489984591679,83.73015873015873,4.118898121652359,High Credit Customers
551,37000.0,7,2,1.0,1,1,10,4.0,100.0,7.395993836671804,69.28571428571428,2.828186770856262, Low Credit Customers
552,65000.0,7,3,2.0,1,1,10,6.0,100.0,24.499229583975346,87.14285714285714,3.576560642747083,Average Credit Customers
553,41000.0,7,4,1.0,3,1,10,8.0,100.0,47.996918335901384,73.09523809523809,3.5051711424169043,Average Credit Customers
554,33000.0,5,2,2.0,0,1,10,4.0,100.0,7.395993836671804,65.47619047619048,2.719615342284834, Low Credit Customers
555,52000.0,4,5,0.0,4,1,10,9.0,100.0,59.32203389830508,80.15873015873017,3.865032284100081,Average Credit Customers
556,60000.0,4,5,0.0,4,1,10,9.0,100.0,59.32203389830508,84.44444444444444,3.987175141242938,Average Credit Customers
557,62000.0,7,4,1.0,4,1,10,9.0,100.0,59.32203389830508,85.55555555555556,4.018841807909605,High Credit Customers
558,40000.0,6,5,1.0,2,1,10,8.0,100.0,47.996918335901384,72.38095238095238,3.484813999559762,Average Credit Customers
559,41000.0,7,5,2.0,3,1,10,10.0,100.0,70.18489984591679,73.09523809523809,3.8158028835571205,Average Credit Customers
560,46000.0,6,3,1.0,0,1,10,4.0,100.0,7.395993836671804,75.23809523809524,2.9978296279991197, Low Credit Customers
561,29000.0,7,5,0.0,2,1,10,7.0,100.0,36.132511556240374,62.698412698412696,3.0427599236921274,Average Credit Customers
562,56000.0,7,3,0.0,1,1,10,4.0,100.0,7.395993836671804,81.9047619047619,3.187829627999119,Average Credit Customers
563,69000.0,5,4,1.0,0,1,10,5.0,100.0,14.637904468412943,90.07936507936508,3.522192567319686,Average Credit Customers
564,36000.0,7,4,0.0,0,1,10,4.0,100.0,7.395993836671804,67.93650793650794,2.7897343899038813, Low Credit Customers
565,69000.0,6,5,0.0,1,1,10,6.0,100.0,24.499229583975346,90.07936507936508,3.660251118937559,Average Credit Customers
566,38000.0,6,5,0.0,1,1,10,6.0,100.0,24.499229583975346,70.3968253968254,3.0992987379851793,Average Credit Customers
567,29000.0,7,3,1.0,1,1,10,5.0,100.0,14.637904468412943,62.698412698412696,2.7418354244625434, Low Credit Customers
568,58000.0,6,5,1.0,0,1,10,6.0,100.0,24.499229583975346,83.17460317460318,3.463465404651845,Average Credit Customers
569,72000.0,6,4,1.0,0,1,10,5.0,100.0,14.637904468412943,92.85714285714286,3.6013592339863525,Average Credit Customers
570,64000.0,4,2,1.0,1,1,10,4.0,100.0,7.395993836671804,86.42857142857143,3.316758199427691,Average Credit Customers
571,36000.0,7,2,0.0,4,1,10,6.0,100.0,24.499229583975346,67.93650793650794,3.029179690366131,Average Credit Customers
572,71000.0,7,4,0.0,2,1,10,6.0,100.0,24.499229583975346,92.3015873015873,3.7235844522708934,Average Credit Customers
573,66000.0,7,2,2.0,3,1,10,7.0,100.0,36.132511556240374,87.85714285714286,3.7597837332159374,Average Credit Customers
574,70000.0,4,3,2.0,0,1,10,5.0,100.0,14.637904468412943,91.19047619047619,3.553859233986353,Average Credit Customers
575,73000.0,5,3,0.0,4,1,10,7.0,100.0,36.132511556240374,93.41269841269842,3.91811706654927,Average Credit Customers
576,30000.0,6,3,1.0,1,1,10,5.0,100.0,14.637904468412943,63.57142857142857,2.7667163768434957, Low Credit Customers
577,44000.0,5,3,0.0,4,1,10,7.0,100.0,36.132511556240374,74.28571428571429,3.3729980189302227,Average Credit Customers
578,39000.0,7,5,0.0,3,1,10,8.0,100.0,47.996918335901384,71.58730158730158,3.462194951940714,Average Credit Customers
579,65000.0,4,3,0.0,0,1,10,3.0,100.0,3.1587057010785826,87.14285714285714,3.2777933083865287,Average Credit Customers
580,52000.0,4,5,2.0,1,1,10,8.0,100.0,47.996918335901384,80.15873015873017,3.706480666226429,Average Credit Customers
581,26000.0,6,5,1.0,4,1,10,10.0,100.0,70.18489984591679,61.111111111111114,3.4742552645095017,Average Credit Customers
582,68000.0,6,5,1.0,0,1,10,6.0,100.0,24.499229583975346,89.20634920634922,3.635370166556607,Average Credit Customers
583,52000.0,6,2,0.0,0,1,10,2.0,100.0,1.0015408320493067,80.15873015873017,3.0485453811725,Average Credit Customers
584,34000.0,6,4,1.0,3,1,10,8.0,100.0,47.996918335901384,66.26984126984127,3.3106473328930957,Average Credit Customers
585,39000.0,7,4,0.0,4,1,10,8.0,100.0,47.996918335901384,71.58730158730158,3.462194951940714,Average Credit Customers
586,31000.0,7,3,0.0,2,1,10,5.0,100.0,14.637904468412943,64.44444444444444,2.791597329224448, Low Credit Customers
587,70000.0,4,3,0.0,4,1,10,7.0,100.0,36.132511556240374,91.19047619047619,3.8547837332159363,Average Credit Customers
588,55000.0,4,3,1.0,0,1,10,4.0,100.0,7.395993836671804,81.26984126984127,3.1697343899038812,Average Credit Customers
589,29000.0,4,5,0.0,2,1,10,7.0,100.0,36.132511556240374,62.698412698412696,3.0427599236921274,Average Credit Customers
590,36000.0,6,2,2.0,3,1,10,7.0,100.0,36.132511556240374,67.93650793650794,3.1920456379778415,Average Credit Customers
591,68000.0,5,2,1.0,4,1,10,7.0,100.0,36.132511556240374,89.20634920634922,3.798236114168318,Average Credit Customers
592,54000.0,5,4,2.0,1,1,10,7.0,100.0,36.132511556240374,80.87301587301587,3.5607361141683174,Average Credit Customers
593,66000.0,4,5,1.0,1,1,10,7.0,100.0,36.132511556240374,87.85714285714286,3.7597837332159374,Average Credit Customers
594,60000.0,4,2,1.0,4,1,10,7.0,100.0,36.132511556240374,84.44444444444444,3.662521828454032,Average Credit Customers
595,41000.0,7,4,2.0,2,1,10,8.0,100.0,47.996918335901384,73.09523809523809,3.5051711424169043,Average Credit Customers
596,42000.0,6,4,2.0,0,1,10,6.0,100.0,24.499229583975346,73.73015873015873,3.1942987379851786,Average Credit Customers
597,38000.0,7,5,2.0,1,1,10,8.0,100.0,47.996918335901384,70.3968253968254,3.4282663805121434,Average Credit Customers
598,64000.0,5,4,1.0,2,1,10,7.0,100.0,36.132511556240374,86.42857142857143,3.7190694475016515,Average Credit Customers
599,57000.0,6,2,2.0,0,1,10,4.0,100.0,7.395993836671804,82.6984126984127,3.210448675618167,Average Credit Customers
600,68000.0,7,5,0.0,0,1,10,5.0,100.0,14.637904468412943,89.20634920634922,3.497311614938734,Average Credit Customers
601,33000.0,5,4,0.0,2,1,10,6.0,100.0,24.499229583975346,65.47619047619048,2.959060642747083, Low Credit Customers
602,37000.0,7,4,0.0,1,1,10,5.0,100.0,14.637904468412943,69.28571428571428,2.929573519700638, Low Credit Customers
603,60000.0,6,3,2.0,3,1,10,8.0,100.0,47.996918335901384,84.44444444444444,3.828623523369286,Average Credit Customers
604,27000.0,7,3,0.0,2,1,10,5.0,100.0,14.637904468412943,61.66666666666667,2.7124306625577814, Low Credit Customers
605,36000.0,5,2,2.0,3,1,10,7.0,100.0,36.132511556240374,67.93650793650794,3.1920456379778415,Average Credit Customers
606,63000.0,5,3,1.0,3,1,10,7.0,100.0,36.132511556240374,85.95238095238096,3.705498018930223,Average Credit Customers
607,34000.0,6,3,1.0,0,1,10,4.0,100.0,7.395993836671804,66.26984126984127,2.7422343899038815, Low Credit Customers
608,47000.0,4,4,1.0,0,1,10,5.0,100.0,14.637904468412943,75.87301587301587,3.1173116149387337,Average Credit Customers
609,38000.0,4,3,2.0,0,1,10,5.0,100.0,14.637904468412943,70.3968253968254,2.9612401863673057, Low Credit Customers
610,39000.0,7,2,1.0,0,1,10,3.0,100.0,3.1587057010785826,71.58730158730158,2.834459975053195, Low Credit Customers
611,46000.0,7,4,1.0,3,1,10,8.0,100.0,47.996918335901384,75.23809523809524,3.566242570988334,Average Credit Customers
612,106000.0,9,1,8.5,1,2,10,10.5,100.0,76.11710323574731,100.0,4.665639445300463,High Credit Customers
613,94000.0,9,1,8.5,0,2,10,9.5,100.0,64.48382126348228,95.55555555555556,4.376106831022085,High Credit Customers
614,106000.0,8,1,7.0,1,2,10,9.0,100.0,59.32203389830508,100.0,4.43050847457627,High Credit Customers
615,106000.0,9,1,8.5,1,2,10,10.5,100.0,76.11710323574731,100.0,4.665639445300463,High Credit Customers
616,96000.0,10,1,8.5,2,2,10,11.5,100.0,83.20493066255779,95.87301587301587,4.647249981656762,High Credit Customers
617,106000.0,8,0,8.5,0,2,10,8.5,100.0,54.314329738058554,100.0,4.36040061633282,High Credit Customers
618,106000.0,7,0,8.5,2,2,10,10.5,100.0,76.11710323574731,100.0,4.665639445300463,High Credit Customers
619,106000.0,7,0,8.5,0,2,10,8.5,100.0,54.314329738058554,100.0,4.36040061633282,High Credit Customers
620,106000.0,10,0,8.5,1,2,10,9.5,100.0,64.48382126348228,100.0,4.502773497688752,High Credit Customers
621,106000.0,9,1,8.5,2,2,10,11.5,100.0,83.20493066255779,100.0,4.764869029275809,High Credit Customers
622,106000.0,10,1,8.5,2,2,10,11.5,100.0,83.20493066255779,100.0,4.764869029275809,High Credit Customers
623,106000.0,10,0,7.0,0,2,10,7.0,100.0,36.132511556240374,100.0,4.105855161787365,High Credit Customers
624,106000.0,7,0,8.5,0,2,10,8.5,100.0,54.314329738058554,100.0,4.36040061633282,High Credit Customers
625,91000.0,8,1,6.0,1,2,10,8.0,100.0,47.996918335901384,95.3968253968254,4.140766380512143,High Credit Customers
626,106000.0,9,1,8.5,2,2,10,11.5,100.0,83.20493066255779,100.0,4.764869029275809,High Credit Customers
627,106000.0,10,0,8.5,1,2,10,9.5,100.0,64.48382126348228,100.0,4.502773497688752,High Credit Customers
628,84000.0,9,1,8.5,0,2,10,9.5,100.0,64.48382126348228,95.15873015873015,4.364797307212561,High Credit Customers
629,106000.0,8,0,7.0,2,2,10,9.0,100.0,59.32203389830508,100.0,4.43050847457627,High Credit Customers
630,106000.0,10,0,8.5,0,2,10,8.5,100.0,54.314329738058554,100.0,4.36040061633282,High Credit Customers
631,106000.0,8,0,8.5,0,2,10,8.5,100.0,54.314329738058554,100.0,4.36040061633282,High Credit Customers
632,106000.0,7,1,7.0,0,2,10,8.0,100.0,47.996918335901384,100.0,4.2719568567026185,High Credit Customers
633,106000.0,7,1,8.5,1,2,10,10.5,100.0,76.11710323574731,100.0,4.665639445300463,High Credit Customers
634,106000.0,8,0,8.0,1,2,10,9.0,100.0,59.32203389830508,100.0,4.43050847457627,High Credit Customers
635,106000.0,10,1,7.0,2,2,10,10.0,100.0,70.18489984591679,100.0,4.582588597842835,High Credit Customers
636,106000.0,10,1,8.0,0,2,10,9.0,100.0,59.32203389830508,100.0,4.43050847457627,High Credit Customers
637,106000.0,9,1,8.5,0,2,10,9.5,100.0,64.48382126348228,100.0,4.502773497688752,High Credit Customers
638,106000.0,8,1,7.0,1,2,10,9.0,100.0,59.32203389830508,100.0,4.43050847457627,High Credit Customers
639,106000.0,7,1,8.5,2,2,10,11.5,100.0,83.20493066255779,100.0,4.764869029275809,High Credit Customers
640,106000.0,8,1,8.5,2,2,10,11.5,100.0,83.20493066255779,100.0,4.764869029275809,High Credit Customers
641,106000.0,10,0,8.5,2,2,10,10.5,100.0,76.11710323574731,100.0,4.665639445300463,High Credit Customers
642,97000.0,10,1,8.5,2,2,10,11.5,100.0,83.20493066255779,96.03174603174604,4.651773791180571,High Credit Customers
643,98000.0,9,0,8.0,2,2,10,10.0,100.0,70.18489984591679,96.19047619047619,4.474017169271407,High Credit Customers
644,106000.0,10,1,8.5,1,2,10,10.5,100.0,76.11710323574731,100.0,4.665639445300463,High Credit Customers
645,106000.0,10,0,8.5,0,2,10,8.5,100.0,54.314329738058554,100.0,4.36040061633282,High Credit Customers
646,106000.0,7,0,8.0,1,2,10,9.0,100.0,59.32203389830508,100.0,4.43050847457627,High Credit Customers
647,106000.0,9,0,8.5,2,2,10,10.5,100.0,76.11710323574731,100.0,4.665639445300463,High Credit Customers
648,106000.0,8,1,7.0,0,2,10,8.0,100.0,47.996918335901384,100.0,4.2719568567026185,High Credit Customers
649,106000.0,10,1,8.0,1,2,10,10.0,100.0,70.18489984591679,100.0,4.582588597842835,High Credit Customers
650,106000.0,10,1,8.5,2,2,10,11.5,100.0,83.20493066255779,100.0,4.764869029275809,High Credit Customers
651,106000.0,9,1,8.5,2,2,10,11.5,100.0,83.20493066255779,100.0,4.764869029275809,High Credit Customers
652,106000.0,8,1,8.0,0,2,10,9.0,100.0,59.32203389830508,100.0,4.43050847457627,High Credit Customers
653,95000.0,10,0,8.5,1,2,10,9.5,100.0,64.48382126348228,95.71428571428572,4.3806306405458955,High Credit Customers
654,106000.0,10,1,8.5,1,2,10,10.5,100.0,76.11710323574731,100.0,4.665639445300463,High Credit Customers
655,99000.0,10,1,8.5,0,2,10,9.5,100.0,64.48382126348228,96.34920634920636,4.398725878641133,High Credit Customers
656,84000.0,10,1,8.5,2,2,10,11.5,100.0,83.20493066255779,95.15873015873015,4.626892838799619,High Credit Customers
657,106000.0,8,1,8.5,1,2,10,10.5,100.0,76.11710323574731,100.0,4.665639445300463,High Credit Customers
658,106000.0,10,1,8.5,0,2,10,9.5,100.0,64.48382126348228,100.0,4.502773497688752,High Credit Customers
659,106000.0,9,0,8.5,2,2,10,10.5,100.0,76.11710323574731,100.0,4.665639445300463,High Credit Customers
